COUNTRY,Date,Total_Cases_Country,Total_Deceased_Country,New_Confirmed_Country,New_Total_Deceased_Country,Population,Total_Mortality_Rate_Per_Capita,New_Mortality_Rate_Per_Capita,Total_Cases_Country_Per_Capita,rolling_average_confirmed,rolling_average_deceased,total_rolling_average_mortality,new_rolling_average_mortality,Latitude,Longitude,S1_School.closing,S1_IsGeneral,S2_Workplace.closing,S2_IsGeneral,S3_Cancel.public.events,S3_IsGeneral,S4_Close.public.transport,S4_IsGeneral,S5_Public.information.campaigns,S5_IsGeneral,S6_Restrictions.on.internal.movement,S6_IsGeneral,S7_International.travel.controls,S8_Fiscal.measures,S9_Monetary.measures,S10_Emergency.investment.in.health.care,S11_Investment.in.Vaccines,S12_Testing.framework,S13_Contact.tracing,StringencyIndex,Oxford_Cases,Oxford_Deaths,Lagged_School_Closing_One_Week,Lagged_School_Closing_General_One_Week,Lagged_Workplace_Closing_One_Week,Lagged_Workplace_Closing_General_One_Week,Lagged_Public_Events_One_Week,Lagged_Public_Events_General_One_Week,Lagged_Public_Transport_One_Week,Lagged_Public_Transport_General_One_Week,Lagged_Campaign_One_Week,Lagged_Campaign_General_One_Week,Lagged_Internal_Movement_One_Week,Lagged_Internal_Movement_General_One_Week,Lagged_International_Travel_One_Week,Lagged_Fiscal_Measures_One_Week,Lagged_Monetary_Measures_One_Weeks,Lagged_Health_Care_One_Week,Lagged_Vaccine_One_Week,Lagged_Testing_Framework_One_Week,Lagged_Contact_Tracing_One_Week,Lagged_Stringency_Index_One_Week,Lagged_School_Closing_Two_Weeks,Lagged_School_Closing_General_Two_Weeks,Lagged_Workplace_Closing_Two_Weeks,Lagged_Workplace_Closing_General_Two_Weeks,Lagged_Public_Events_Two_Weeks,Lagged_Public_Events_General_Two_Weeks,Lagged_Public_Transport_Two_Weeks,Lagged_Public_Transport_General_Two_Weeks,Lagged_Campaign_Two_Weeks,Lagged_Campaign_General_Two_Weeks,Lagged_Internal_Movement_Two_Weeks,Lagged_Internal_Movement_General_Two_Weeks,Lagged_International_Travel_Two_Weeks,Lagged_Fiscal_Measures_Two_Weeks,Lagged_Monetary_Measures_Two_Weeks,Lagged_Health_Care_Two_Weeks,Lagged_Vaccine_Two_Weeks,Lagged_Testing_Framework_Two_Weeks,Lagged_Contact_Tracing_Two_Weeks,Lagged_Stringency_Index_Two_Weeks,Lagged_School_Closing_Three_Weeks,Lagged_School_Closing_General_Three_Weeks,Lagged_Workplace_Closing_Three_Weeks,Lagged_Workplace_Closing_General_Three_Weeks,Lagged_Public_Events_Three_Weeks,Lagged_Public_Events_General_Three_Weeks,Lagged_Public_Transport_Three_Weeks,Lagged_Public_Transport_General_Three_Weeks,Lagged_Campaign_Three_Weeks,Lagged_Campaign_General_Three_Weeks,Lagged_Internal_Movement_Three_Weeks,Lagged_Internal_Movement_General_Three_Weeks,Lagged_International_Travel_Three_Weeks,Lagged_Fiscal_Measures_Three_Weeks,Lagged_Monetary_Measures_Three_Weeks,Lagged_Health_Care_Three_Weeks,Lagged_Vaccine_Three_Weeks,Lagged_Testing_Framework_Three_Weeks,Lagged_Contact_Tracing_Three_Weeks,Lagged_Stringency_Index_Three_Weeks,prop65,propurban,Cumulative_Tests_tests performed,Cumulative_Tests_units unclear,Cumulative_Tests_samples tested,Cumulative_Tests_cases tested,Cumulative_Tests_people tested,Cumulative_Tests_samples processed,Cumulative_Tests_tests sampled,Cumulative_Tests_samples analyzed,Cumulative_Tests_swabs tested,Cumulative_Tests_samples analysed,Cumulative_Tests_inconsistent units (COVID Tracking Project),Cumulative_Tests_specimens tested (CDC),Daily_Change_Cumulative_Tests_tests performed,Daily_Change_Cumulative_Tests_units unclear,Daily_Change_Cumulative_Tests_samples tested,Daily_Change_Cumulative_Tests_cases tested,Daily_Change_Cumulative_Tests_people tested,Daily_Change_Cumulative_Tests_samples processed,Daily_Change_Cumulative_Tests_tests sampled,Daily_Change_Cumulative_Tests_samples analyzed,Daily_Change_Cumulative_Tests_swabs tested,Daily_Change_Cumulative_Tests_samples analysed,Daily_Change_Cumulative_Tests_inconsistent units (COVID Tracking Project),Daily_Change_Cumulative_Tests_specimens tested (CDC),Cumulative_Tests_Per_Thousand_tests performed,Cumulative_Tests_Per_Thousand_units unclear,Cumulative_Tests_Per_Thousand_samples tested,Cumulative_Tests_Per_Thousand_cases tested,Cumulative_Tests_Per_Thousand_people tested,Cumulative_Tests_Per_Thousand_samples processed,Cumulative_Tests_Per_Thousand_tests sampled,Cumulative_Tests_Per_Thousand_samples analyzed,Cumulative_Tests_Per_Thousand_swabs tested,Cumulative_Tests_Per_Thousand_samples analysed,Cumulative_Tests_Per_Thousand_inconsistent units (COVID Tracking Project),Cumulative_Tests_Per_Thousand_specimens tested (CDC),Daily_Change_Cumulative_Tests_Per_Thousand_tests performed,Daily_Change_Cumulative_Tests_Per_Thousand_units unclear,Daily_Change_Cumulative_Tests_Per_Thousand_samples tested,Daily_Change_Cumulative_Tests_Per_Thousand_cases tested,Daily_Change_Cumulative_Tests_Per_Thousand_people tested,Daily_Change_Cumulative_Tests_Per_Thousand_samples processed,Daily_Change_Cumulative_Tests_Per_Thousand_tests sampled,Daily_Change_Cumulative_Tests_Per_Thousand_samples analyzed,Daily_Change_Cumulative_Tests_Per_Thousand_swabs tested,Daily_Change_Cumulative_Tests_Per_Thousand_samples analysed,Daily_Change_Cumulative_Tests_Per_Thousand_inconsistent units (COVID Tracking Project),Daily_Change_Cumulative_Tests_Per_Thousand_specimens tested (CDC),Three_Day_Rolling_Mean_Tests_tests performed,Three_Day_Rolling_Mean_Tests_units unclear,Three_Day_Rolling_Mean_Tests_samples tested,Three_Day_Rolling_Mean_Tests_cases tested,Three_Day_Rolling_Mean_Tests_people tested,Three_Day_Rolling_Mean_Tests_samples processed,Three_Day_Rolling_Mean_Tests_tests sampled,Three_Day_Rolling_Mean_Tests_samples analyzed,Three_Day_Rolling_Mean_Tests_swabs tested,Three_Day_Rolling_Mean_Tests_samples analysed,Three_Day_Rolling_Mean_Tests_inconsistent units (COVID Tracking Project),Three_Day_Rolling_Mean_Tests_specimens tested (CDC),Three_Day_Rolling_Mean_Tests_Per_Thousand_tests performed,Three_Day_Rolling_Mean_Tests_Per_Thousand_units unclear,Three_Day_Rolling_Mean_Tests_Per_Thousand_samples tested,Three_Day_Rolling_Mean_Tests_Per_Thousand_cases tested,Three_Day_Rolling_Mean_Tests_Per_Thousand_people tested,Three_Day_Rolling_Mean_Tests_Per_Thousand_samples processed,Three_Day_Rolling_Mean_Tests_Per_Thousand_tests sampled,Three_Day_Rolling_Mean_Tests_Per_Thousand_samples analyzed,Three_Day_Rolling_Mean_Tests_Per_Thousand_swabs tested,Three_Day_Rolling_Mean_Tests_Per_Thousand_samples analysed,Three_Day_Rolling_Mean_Tests_Per_Thousand_inconsistent units (COVID Tracking Project),Three_Day_Rolling_Mean_Tests_Per_Thousand_specimens tested (CDC),driving,walking,transit,cum_mort_growth
Chile,1/2/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.529802,87.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chile,1/3/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.529802,87.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chile,1/4/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.529802,87.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chile,1/5/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.529802,87.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chile,1/6/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.529802,87.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chile,1/7/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.529802,87.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chile,1/8/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.529802,87.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chile,1/9/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.529802,87.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chile,1/10/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.529802,87.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chile,1/11/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.529802,87.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chile,1/12/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.529802,87.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chile,1/13/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.529802,87.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,NA,NA
Chile,1/14/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.529802,87.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.01,102.58,NA,NA
Chile,1/15/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.529802,87.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.57,103.13,NA,NA
Chile,1/16/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,304204,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.529802,87.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.47,103.74,NA,NA
Chile,1/17/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.529802,87.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.69,107.87,NA,NA
Chile,1/18/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.529802,87.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.83,86.73,NA,NA
Chile,1/19/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.529802,87.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.12,59.44,NA,NA
Chile,1/20/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.529802,87.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.53,99.53,NA,NA
Chile,1/21/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.529802,87.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.57,98.22,NA,NA
